timestamp,X,Y,Z,Roll,Pitch,Yaw
1742178697.02444,0.0899601921544133,-0.129700827951056,0.699007906930736,0.019538919089898,0.0110684514835069,1.5795558751455
1742178697.03295,0.0899670649866725,-0.129702208645174,0.699007144595614,0.0195475310454803,0.0110529181313949,1.57956760496201
1742178697.04095,0.0899689649580571,-0.129704966091176,0.699006435811163,0.0195555758452367,0.0110297481212466,1.57954846399172
1742178697.05196,0.0899795182895129,-0.129702821708226,0.699002578970959,0.0195993726238314,0.0110489990689857,1.57955627074641
1742178697.06695,0.0899590275164401,-0.12969976525278,0.699008695123134,0.0195298190726053,0.0110687996331072,1.57955224255234
1742178697.084,0.0899565996607834,-0.129699028626092,0.699009159622704,0.0195248083829861,0.0110732236393709,1.57957467460987
1742178697.09999,0.0899688025519118,-0.129704307956559,0.699005616020833,0.0195649440322115,0.0110369196736061,1.57954517895525
1742178697.11399,0.0899593551661773,-0.129705746910948,0.699007318305265,0.0195460083745881,0.011021693198938,1.57954818652181
1742178697.13001,0.0899638954072324,-0.129699747798102,0.699007279708769,0.0195460243148879,0.0110684146388151,1.57956787471656
1742178697.14553,0.0899758031015737,-0.129703140152658,0.699001274783554,0.0196145305506254,0.0110490580429342,1.57954599266185
1742178697.16171,0.0899584238889414,-0.129702897022269,0.699007385255215,0.0195454566993054,0.0110488077986458,1.57957984141911
1742178697.17655,0.0899562942531388,-0.129699424802066,0.699009717355028,0.0195183777068001,0.0110723035919502,1.57957114686767
1742178697.19255,0.0899622659402112,-0.129701158105005,0.699007800314518,0.0195402228788241,0.0110531886246337,1.579567522072
1742178697.20755,0.0899785960585816,-0.129702900902373,0.699001257336001,0.0196146325620335,0.0110368950815703,1.57954914994565
1742178697.22359,0.0899611194418203,-0.129704029168905,0.699005060455723,0.0195718855360223,0.0110368148460049,1.57955220467038
1742178697.23909,0.0899879829316683,-0.129703219545778,0.698999296189676,0.0196369128143743,0.0110293952060561,1.57956459678203
1742178697.25511,0.0899636101844115,-0.129706038695929,0.699006015612306,0.0195609507222174,0.0110180456955408,1.57956022288853
1742178697.27009,0.0899770937099578,-0.129700416235097,0.699003619361536,0.0195873907881336,0.0110719454636007,1.5795600019189
1742178697.28511,0.0899593115976048,-0.129702542538837,0.699008718845731,0.0195296457120371,0.0110533115348982,1.57954855933352
1742178697.30108,0.089966165269919,-0.129705690575353,0.69900500958939,0.0195720796192257,0.0110367452166902,1.57953695901002
1742178697.31721,0.089951652504266,-0.129705481079121,0.699009775714448,0.0195178081178377,0.011033582026,1.57952415799565
1742178697.33272,0.0899677747601145,-0.129701476579277,0.699004322591129,0.0195801790879503,0.0110489344230971,1.57957996732997
1742178697.34871,0.0899628779784413,-0.129702529805668,0.699007478795408,0.0195437753363374,0.0110531704763686,1.57955219638083
1742178697.3647,0.0899717744924327,-0.129699692966562,0.69900669292747,0.0195523830792388,0.0110650446661469,1.57957159740342
1742178697.38072,0.0899739365097944,-0.129702081993492,0.699005347440099,0.0195680529969816,0.0110455232348421,1.57958320955673
1742178697.39671,0.0899749131045645,-0.129703145550049,0.699003656460064,0.0195873741125225,0.0110454914908337,1.57956797926617
1742178697.41272,0.0899553280178013,-0.129705133991622,0.699010402742574,0.0195107091596834,0.0110218756642161,1.57955483476853
1742178697.42772,0.0899554442984618,-0.129705437390932,0.699009798639541,0.0195176110550269,0.0110367959931781,1.57955152331498
1742178697.44425,0.0899568471141057,-0.129702534709695,0.699007672411452,0.0195418558419487,0.0110681357177264,1.57955239174273
1742178697.45857,0.0899675738782705,-0.129700817523014,0.699006694483124,0.0195528090658476,0.011056159924781,1.57958330595509
1742178697.47392,0.0899577348136346,-0.129702653705612,0.699009141846937,0.0195250909976993,0.0110371256993758,1.57956368895249
1742178697.4889,0.0899669197532741,-0.129701476644404,0.699008808218791,0.0195284994606121,0.0110491350547161,1.57958291957586
1742178697.50393,0.0899544383721399,-0.1297033362548,0.699010068439915,0.0195147891467795,0.0110329967403626,1.57957885704039
1742178697.51896,0.089951890629905,-0.129703238469028,0.69900948175377,0.0195212812094365,0.011049541022758,1.5795448289279
1742178697.5345,0.0899655888608987,-0.129708443044205,0.699005094351949,0.0195712406673143,0.0110073279024199,1.57952904347952
1742178697.55048,0.0899669241092951,-0.129701798442733,0.699008108329432,0.0195362178024126,0.0110496958214411,1.5795485660298
1742178697.56649,0.0899536742443047,-0.129703961541532,0.699009432068413,0.0195214170996374,0.0110569918522189,1.57951403615598
1742178697.5825,0.0899477927714786,-0.129704293244942,0.69901147495184,0.0194984165726252,0.0110534056629375,1.57953259057476
1742178697.5985,0.089963305823825,-0.129705426619203,0.699005996889796,0.019560885868578,0.0110219170448217,1.57953634264983
1742178697.6145,0.0899709173420356,-0.129702638298386,0.699005650712868,0.0195646197053914,0.0110331067229822,1.57956762685313
1742178697.62953,0.0899667921468637,-0.129701110574864,0.699006717712689,0.0195520138373713,0.0110687528735124,1.57953365915023
1742178697.64504,0.0899628116650465,-0.129701814445726,0.699007922495184,0.0195389430122598,0.0110490806066346,1.5795794321423
1742178697.66004,0.0899607387213604,-0.129703359146415,0.699007814302863,0.0195400123736292,0.011041026919536,1.57954355763573
1742178697.67608,0.0899649014771857,-0.129701489653877,0.699004297941861,0.0195806633185628,0.0110488638992952,1.57958342444532
1742178697.69154,0.0899650162066222,-0.129702873485497,0.699004307930649,0.0195802594054265,0.0110491668582595,1.57955254611023
1742178697.70751,0.0899584062081962,-0.129701108199886,0.699008390769201,0.0195333284398117,0.0110723628852943,1.57954539127606
1742178697.72357,0.0899599800861088,-0.129704384550865,0.699008111682775,0.0195369510628152,0.0110328817222867,1.57956715477627
1742178697.73912,0.0899722707711963,-0.129700011287039,0.699005318532644,0.0195683395872125,0.0110646609293368,1.57958362160611
1742178697.75477,0.0899635745718579,-0.129702539560773,0.699006702400496,0.0195526385424247,0.0110564615160223,1.57954880199391
1742178697.77,0.0899705704787352,-0.129704654139465,0.699004339924691,0.019579681099942,0.0110296231329894,1.57955215107319
1742178697.785,0.0899668413051023,-0.129699726357237,0.699006660006837,0.0195531687373043,0.0110680771056916,1.57958348529369
1742178697.801,0.0899623365549619,-0.129700808534825,0.69900837952983,0.0195331427471357,0.0110688496390675,1.57953704051317
1742178697.81602,0.0899654571869164,-0.129703191351304,0.699005640936305,0.019565029628316,0.0110488771661943,1.57956770379979
1742178697.83158,0.0899545805873051,-0.12969975800279,0.699009777608686,0.0195180281223546,0.0110532357369361,1.57958672235528
1742178697.84761,0.0899657458485518,-0.129701532051615,0.699008305795026,0.0195343929006135,0.0110370092484467,1.57957950680285
1742178697.86312,0.0899608778634209,-0.129700844305239,0.699008408013249,0.0195333121549961,0.0110564938423826,1.57957112288297
1742178697.87892,0.0899589627616303,-0.129701980705403,0.699008392031001,0.0195336727602408,0.0110408948966842,1.57956742189811
1742178697.89387,0.0899710742572317,-0.129699701411856,0.69900699994425,0.0195490400132815,0.0110531429051067,1.57958354165083
1742178697.90987,0.0899557386474115,-0.129704717620354,0.699009414007645,0.0195219839582008,0.0110332598324984,1.57954801317323
1742178697.92595,0.0899524905705455,-0.129705772008058,0.699010073885757,0.0195145228164435,0.0110188189233488,1.57953579975466
1742178697.94117,0.089955807217185,-0.129703573667271,0.69900874247949,0.0195294743259812,0.0110459168394161,1.57953294191854
1742178697.95714,0.0899682270220133,-0.129704662506386,0.699007044912,0.019548793398895,0.0110294827312406,1.57956722735283
1742178697.97215,0.0899576785431942,-0.1297021776688,0.699007120022294,0.019548102335888,0.0110719855553456,1.5795490625116
1742178697.98715,0.0899706364286617,-0.129701754271092,0.699005939147133,0.0195610036966381,0.0110611853947378,1.57955258727122
1742178698.00316,0.0899785925663686,-0.129704175551657,0.699002561929482,0.0195993696373442,0.0110529499322811,1.57953033332951
1742178698.01917,0.0899643730316451,-0.129704025256358,0.699008091386786,0.0195371597066146,0.0110181015261597,1.57958590676609
1742178698.03446,0.0899553134153436,-0.129701872785963,0.699008711464245,0.0195299991671381,0.0110459134824464,1.57955200652545
1742178698.04944,0.0899445250791664,-0.129702594060762,0.699010757927219,0.0195070723775407,0.0110532928156477,1.57955529881382
1742178698.06482,0.0899630904863815,-0.129702529046944,0.699007619844958,0.0195422620613063,0.0110529457877471,1.57956411154568
1742178698.08082,0.0899588986601488,-0.129702652949499,0.699007212946458,0.0195474616796269,0.0110366413241668,1.57958279922067
1742178698.09682,0.0899628340183403,-0.12970048576845,0.699007602705217,0.0195425880873927,0.0110600275696563,1.57958321490002
1742178698.11182,0.0899634648594723,-0.129702879024324,0.699008345163298,0.019533777271125,0.0110494082936203,1.57955201157674
1742178698.12786,0.0899698791867468,-0.129704336155242,0.699006757738458,0.0195519812080715,0.0110216619591036,1.57956360845987
1742178698.14343,0.0899652989661691,-0.129702202578278,0.699006676760907,0.0195528684831604,0.0110531907731267,1.57955239741086
1742178698.15943,0.0899829319331839,-0.129703951291038,0.699001537457212,0.0196113460807987,0.011036377135496,1.57956455808697
1742178698.17543,0.089951759097067,-0.129704390561027,0.699009837118192,0.0195179253081695,0.011017895835738,1.57959782463337
1742178698.19171,0.0899730960642641,-0.129702844637712,0.699005607028674,0.0195647853744798,0.0110492469633021,1.57955238212109
1742178698.20728,0.0899548793510213,-0.129704960892648,0.699007703821852,0.0195417364760535,0.0110452527890889,1.57954843525372
1742178698.22429,0.0899585894129834,-0.129703720267313,0.699007688155019,0.0195419259253891,0.0110366697039666,1.57957084536398
1742178698.23879,0.089961447020167,-0.129705749493435,0.699008086718038,0.0195369830740208,0.0110218076574058,1.57954450186585
1742178698.25481,0.089964292211314,-0.129702843338097,0.699008028459606,0.0195375015634704,0.0110529025906285,1.57956398633868
1742178698.27079,0.0899606577723641,-0.129702515620529,0.699007291758233,0.0195458379832571,0.0110684156050593,1.57953707614497
1742178698.28579,0.0899894241092717,-0.129699963814661,0.699004168478072,0.0195804038415065,0.0110681686288655,1.57956828811556
1742178698.3008,0.0899425838341063,-0.129704445390436,0.699011510588943,0.019498560833233,0.0110334485757436,1.57954786015342
1742178698.31588,0.0899732564126153,-0.129701777029983,0.699004682451934,0.0195754831388919,0.011049259470209,1.57956093898308
